snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
"City officials kicked off a new project to create a monumental, pedestrian-friendly, archaeological area downtown, but some critics worry the plans puts tourists before residents.","[{'name': 'subject', 'value': 'Archaeology and Anthropology', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Walking', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Area Planning and Renewal', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Colosseum (Rome)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Rome (Italy)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 7, 'major': 'N'}]",Foreign,"{'main': 'Rome’s Future Is a Walk Through Its Past', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Vision for Rome Is a Walk Through Its Past', 'name': None, 'seo': None, 'sub': None}",2024-04-02T17:50:37+0000,0.9634658098220825,0.036534108221530914,-0.9269317016005516
Big poultry farms have received millions of dollars for their losses. Animal welfare groups contend that aid reinforces inhumane cullings of birds exposed to the virus.,"[{'name': 'subject', 'value': 'Poultry', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Agriculture and Farming', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Animal Abuse, Rights and Welfare', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Avian Influenza', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Factory Farming', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Eggs', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'AGRICULTURE DEPARTMENT', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Jennie-O Turkey Store (Barron, Wis)', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'American Veterinary Medical Assn', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Tyson Foods Inc', 'rank': 10, 'major': 'N'}]",Science,"{'main': 'A Cruel Way to Control Bird Flu? Poultry Giants Cull and Cash In.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Cruel Way to Control Bird Flu? Poultry Giants Cull and Cash In.', 'name': None, 'seo': None, 'sub': None}",2024-04-02T18:18:38+0000,0.9951080679893494,0.004891940392553806,-0.9902161275967956
"Senegal’s new president, Bassirou Diomaye Faye, took the oath of office in Tuesday’s ceremony. Close behind him sat the popular opposition leader who had clinched the win.","[{'name': 'glocations', 'value': 'AFRICA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Senegal', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Sall, Macky', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Faye, Bassirou Diomaye', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Sonko, Ousmane', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'Africa’s Youngest President Takes Office, Promising ‘Systemic Change’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Africa’s Youngest President Takes Office, Pledging ‘Systemic Change’', 'name': None, 'seo': None, 'sub': None}",2024-04-02T18:33:52+0000,0.00039374674088321626,0.9996063113212585,0.9992125645803753
A protest at the Yerba Buena Center for the Arts in San Francisco led to the resignation of its leader and to a monthlong closure of its galleries.,"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Yerba Buena Center for the Arts', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Boycotts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Metropolitan Museum of Art', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Campaign for the Academic and Cultural Boycott of Israel', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'San Francisco (Calif)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 10, 'major': 'N'}]",Culture,"{'main': 'Protests Over Gaza Intensify at American Art Museums', 'kicker': None, 'content_kicker': None, 'print_headline': 'Museums Walk a Fine Line As Protests Over Gaza Rise', 'name': None, 'seo': None, 'sub': None}",2024-04-02T19:17:08+0000,0.9983583092689514,0.0016416922444477677,-0.9967166170245036
The president’s campaign moved to pin responsibility squarely on Donald Trump after the Florida Supreme Court cleared the way for a six-week ban.,"[{'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Abortion', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Florida', 'rank': 9, 'major': 'N'}]",Washington,"{'main': 'Biden Assails ‘Outrageous’ Florida Abortion Ruling as His Campaign Blames Trump', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden Criticizes Ruling In Florida on Abortion', 'name': None, 'seo': None, 'sub': None}",2024-04-02T19:42:05+0000,0.8098071217536926,0.19019286334514618,-0.6196142584085464
A federal judge ruled that a state voting district diluted the ability of Latino voters to elect their preferred candidates.,"[{'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hispanic-Americans', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'State Legislatures', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Redistricting and Reapportionment', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Race and Ethnicity', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Lasnik, Robert S', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (State)', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Yakima River Valley (Wash)', 'rank': 10, 'major': 'N'}]",Washington,"{'main': 'Supreme Court Rejects Bid to Revive Washington State Voting Map Said to Hurt Hispanics', 'kicker': None, 'content_kicker': None, 'print_headline': 'Supreme Court Rejects Bid to Revive Washington State Voting Map', 'name': None, 'seo': None, 'sub': None}",2024-04-02T20:22:56+0000,0.9951478838920593,0.004852132871747017,-0.9902957510203123
"As speculation heats up around the casting of a seventh cinematic 007, Styles reporters consider possible candidates for a new Bond era.","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Actors and Actresses', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bond, James (Fictional Character)', 'rank': 3, 'major': 'N'}]",Styles,"{'main': 'Who Should Be the New James Bond?', 'kicker': 'Styles Group Chat', 'content_kicker': None, 'print_headline': 'Who Is the Next 007?', 'name': None, 'seo': None, 'sub': None}",2024-04-02T20:30:12+0000,0.38108134269714355,0.6189186573028564,0.2378373146057129
"Robert F. Kennedy Jr., who founded his political career on conspiracy theories, condemned efforts to curtail misinformation on social media and said the Biden administration’s efforts to do so are anti-democratic.","[{'name': 'persons', 'value': 'Kennedy, Robert F Jr', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Third-Party Politics (US)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Democracy (Theory and Philosophy)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Project Democracy', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Rumors and Misinformation', 'rank': 9, 'major': 'N'}]",Politics,"{'main': 'Trump Denies Elections and Praises Rioters, but R.F.K. Jr. Says It’s Biden Who Threatens Democracy', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kennedy Calls Biden Bigger Threat to Democracy Than Trump', 'name': None, 'seo': None, 'sub': None}",2024-04-02T20:33:58+0000,0.9928959012031555,0.007104143500328064,-0.9857917577028275
"The attack on clearly marked vehicles run by the World Central Kitchen shows how dangerous relief work has been during the war, and adds fuel to accusations that Israel has bombed indiscriminately.","[{'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'World Central Kitchen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 12, 'major': 'N'}]",Foreign,"{'main': 'Israeli Strikes Kill 7 Aid Workers in Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': 'Strikes by Israel  Kill Aid Workers  And Draw Outcry', 'name': None, 'seo': None, 'sub': None}",2024-04-02T20:55:22+0000,0.9939751029014587,0.006024955306202173,-0.9879501475952566
"A trial in California is testing a machine designed to reflect sunlight back into space. “All my colleagues hope that we never use these things,” one researcher said.","[{'name': 'subject', 'value': 'Geoengineering', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Global Warming', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Solar Energy', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Carbon Dioxide', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sunlight', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'SilverLining (Nonprofit)', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'University of Washington', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Alameda (Calif)', 'rank': 9, 'major': 'N'}]",Climate,"{'main': 'Warming Is Getting Worse. So They Just Tested a Way to Deflect the Sun.', 'kicker': 'Buying Time', 'content_kicker': None, 'print_headline': 'Salting the Clouds to Cool an Overheating Earth', 'name': None, 'seo': None, 'sub': None}",2024-04-02T21:15:56+0000,0.9849616289138794,0.01503836177289486,-0.9699232671409845
"A former employee sued the rapper formerly known as Kanye West, claiming a hostile work environment at Yeezy, his fashion brand, and Donda Academy, his private school.","[{'name': 'persons', 'value': 'West, Kanye', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Workplace Hazards and Violations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Homosexuality and Bisexuality', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Rap and Hip-Hop', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Private and Sectarian Schools', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Donda Academy (Simi Valley, Calif)', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Yeezy (Fashion Label)', 'rank': 12, 'major': 'N'}]",Culture,"{'main': 'Ye Praised Hitler and Spoke of ‘Going for the Gays,’ Lawsuit Claims', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-Employee’s Lawsuit Accuses Ye of Creating Hostile Work Sites', 'name': None, 'seo': None, 'sub': None}",2024-04-02T21:17:14+0000,0.9896238446235657,0.010376100428402424,-0.9792477441951632
"The former president has tried to stoke fear around immigration and border security throughout his 2024 campaign, as he has done in the past.","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Illegal Immigration', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 6, 'major': 'N'}]",Politics,"{'main': 'Trump Again Invokes ‘Blood Bath’ and Dehumanizes Migrants in Border Remarks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Trump Invokes ‘Blood Bath’ in Border Remarks', 'name': None, 'seo': None, 'sub': None}",2024-04-02T21:24:05+0000,0.807245671749115,0.19275429844856262,-0.6144913733005524
"A rush of precipitation lifted the state to its second straight year with above-average snowfall, though Gov. Gavin Newsom warned residents not to grow used to it.","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Weather', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drought', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Snow and Snowstorms', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Newsom, Gavin', 'rank': 6, 'major': 'N'}]",National,"{'main': 'Late Winter Storms Spare California From Drought Pain, for Now', 'kicker': None, 'content_kicker': None, 'print_headline': 'Looks Like Late Winter Snowfall Will Spare California From Drought Pain, for Now', 'name': None, 'seo': None, 'sub': None}",2024-04-02T21:45:20+0000,0.0016375873237848282,0.9983623623847961,0.9967247750610113
Gaza has been the deadliest place for aid workers since the Oct. 7 attacks.,"[{'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'World Central Kitchen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Food Aid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 10, 'major': 'N'}]",Foreign,"{'main': '7 Aid Workers Killed in Gaza Were Known for a Passion for Helping Others', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian ‘Excited’ to Help, an Australian Following a Dream', 'name': None, 'seo': None, 'sub': None}",2024-04-02T22:06:12+0000,0.9664997458457947,0.03350023180246353,-0.9329995140433311
"Long before the killings of seven workers in Gaza, World Central Kitchen pioneered a new way to deliver emergency relief, using local labor and recipes.","[{'name': 'persons', 'value': 'Andres, Jose (1969- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'World Central Kitchen', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Rafah (Gaza Strip)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-informative', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'audio-negative-tragedy', 'rank': 9, 'major': 'N'}]",Dining,"{'main': 'How José Andrés and His Corps of Cooks Became Leaders in Disaster Aid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Comfort in a Disaster Through Local Chefs  Using Local Recipes', 'name': None, 'seo': None, 'sub': None}",2024-04-02T22:31:38+0000,0.0009669662686064839,0.9990330934524536,0.9980661271838471
